Source,Target,in_reply_to_statusID,tweet_ID,text,isRetweet,retweet_count,followers_count,friends_count,mentioned_users
Jungfreisinnige SG,@byebyebillag,None,938383274958782464,"RT @byebyebillag: Spendenbilanz (in CHF  per 6.12.17): 
@operationlibero 138'000
@NoSendeschluss 520'000

@nobillag 94'000

#davidgegengoli…",True,11,387,154, 18830840 byebyebillag Bye Bye Billag-2674994976 operationlibero Operation Libero-885159891891040256 NoSendeschluss Sendeschluss NEIN-1383737941 NoBillag No Billag!-
Marko Weiss  🦉,@operationlibero,None,938383260173963265,RT @operationlibero: Unglaublich! In der Nacht auf heute haben wir die 100'000er Marke geknackt. Vielen Dank für eure Unterstützung! Spende…,True,17,259,963, 2674994976 operationlibero Operation Libero-
Jonas Hüsser,@NoSendeschluss,None,938382868262391808,"RT @NoSendeschluss: Eine neue Abkürzung im #NoBillag-Kontext macht die Runde:  
R T F I - Read The F...ing Initiative. 

Gestern aufgeschna…",True,7,118,370, 885159891891040256 NoSendeschluss Sendeschluss NEIN-
Vincenzo Tremonte,realJohnnyBTC,938381037587005440,938382868161728512,@realJohnnyBTC @cedricwermuth @SRF Nochmals. Wenn die NoBillag-Initiative angenommen wird  ist es dem Bund untersag… https://t.co/1l7hQuyznu,False,0,572,756, 728910008138764288 realJohnnyBTC Johnny Bitcoin-21436172 cedricwermuth Cédric Wermuth-187853842 SRF SRF-
Stephan Baasch,@operationlibero,None,938382267386355713,RT @operationlibero: Wow! In wenigen Stunden sind schon 50’000 Franken gegen #NoBillag zusammen gekommen. Danke für die Unterstützung! Das…,True,84,111186,113162, 2674994976 operationlibero Operation Libero-
Jonas Hüsser,@Akadierin,None,938381878163312640,RT @Akadierin: Gelesen auf dem Account eines TV-Gegners. Zusammenfassung: TV macht dumm und faul. Man würde besser ein gutes Buch lesen. Z.…,True,1,118,370, 242116672 Akadierin Susanna Oberli-
Valentin,@NoBillag,None,938381851122716672,RT @NoBillag: Ja zu Medienfreiheit - Ja zur Abschaffung des Billag-Gebührenzwangs. Nur vom Staat finanziell unabhängige Medien können frei…,True,36,327,672, 1383737941 NoBillag No Billag!-
Holz Weg,SandieCollins,938108925085470720,938381746604781569,@SandieCollins @gwitzt @HofmannMaja @sda_Nachrichten @operationlibero @bluewin Haben Sie mir Details oder gar Quell… https://t.co/6yiaYgpyRf,False,0,71,342, 297397254 SandieCollins Sandie Collins-898025281 gwitzt Pascal-608537631 HofmannMaja Majina-796298718639226881 sda_Nachrichten sda Nachrichten-2674994976 operationlibero Operation Libero-16080910 bluewin bluewin-
Thomas Verasani,@byebyebillag,None,938381463845818368,"RT @byebyebillag: Spendenbilanz (in CHF  per 6.12.17): 
@operationlibero 138'000
@NoSendeschluss 520'000

@nobillag 94'000

#davidgegengoli…",True,11,515,728, 18830840 byebyebillag Bye Bye Billag-2674994976 operationlibero Operation Libero-885159891891040256 NoSendeschluss Sendeschluss NEIN-1383737941 NoBillag No Billag!-
Marc Schuler,MiniSchwiz,938373538066690048,938381164653502469,@MiniSchwiz @Lord_of_Sail @NoBillag @srg_d @nnz @operationlibero Ach die ewigen Träumer der unabhängigen Berichters… https://t.co/CeP1b55EAI,False,0,106,60, 3940405757 MiniSchwiz Mini-Schwiz-605495577 Lord_of_Sail Derek Richter-1383737941 NoBillag No Billag!-1157329627 srg_d SRG Deutschschweiz-12593462 nnz York (nnz)-2674994976 operationlibero Operation Libero-
#FollowerPower-RT,@byebyebillag,None,938380528486674432,"RT @byebyebillag: Spendenbilanz (in CHF  per 6.12.17): 
@operationlibero 138'000
@NoSendeschluss 520'000

@nobillag 94'000

#davidgegengoli…",True,11,27,0, 18830840 byebyebillag Bye Bye Billag-2674994976 operationlibero Operation Libero-885159891891040256 NoSendeschluss Sendeschluss NEIN-1383737941 NoBillag No Billag!-
Pascal Kesseli,@alex_baur,None,938380259006799872,RT @alex_baur: Was aus meiner Sicht für @NoBillag spricht: Gebühren-Monopol verhindert Entstehung eines Pay-TV  das sich nach den Bedürfnis…,True,44,417,522, 379285165 alex_baur Alex Baur-1383737941 NoBillag No Billag!-
██████████sı˙ʇuǝssıp,sms2sms,938379593827876865,938380232817610753,@Wikipedia DER HASS AUFS INTERNETZ - wer hats betrieben? wer hatz befeuert? und wem haz gedient? (jedenfalls: den v… https://t.co/H7B9lj8CEL,False,0,6648,44, 86390214 Wikipedia Wikipedia-
Johnny Bitcoin,3monte,938379416979243008,938380137346760704,@3monte @cedricwermuth @SRF das isch exakt das wo mi stört🙄wieso sött e privati firma dörfe zwangsgebühre ihfordere… https://t.co/hrdw6cSVH4,False,0,146,1978, 243525047 3monte Vincenzo Tremonte-21436172 cedricwermuth Cédric Wermuth-187853842 SRF SRF-
Aurel Schmid,@operationlibero,None,938379717442441216,RT @operationlibero: Unglaublich! In der Nacht auf heute haben wir die 100'000er Marke geknackt. Vielen Dank für eure Unterstützung! Spende…,True,17,20,63, 2674994976 operationlibero Operation Libero-
André Schmid,@alex_baur,None,938379180345118720,RT @alex_baur: Was aus meiner Sicht für @NoBillag spricht: Gebühren-Monopol verhindert Entstehung eines Pay-TV  das sich nach den Bedürfnis…,True,44,374,298, 379285165 alex_baur Alex Baur-1383737941 NoBillag No Billag!-
Noemi Grütter,@campaxorg,None,938379063437164544,RT @campaxorg: Am Abend des 12.12. um 18h hirnen wir in Zürich an #NeinzuNoBillag rum. Jetzt anmelden. https://t.co/a7RSmYWpOu. Wenn Du ein…,True,4,78,166, 4913827413 campaxorg campax-
Pascal,meier_bernhard,938376717810520065,938378779709362176,@meier_bernhard @xichtwitt @SandieCollins @sda_Nachrichten @operationlibero @bluewin In einer Gesellschaft kann nic… https://t.co/Rkbgie3Uel,False,0,1085,900, 3374295293 meier_bernhard Bernhard Meier-219314968 xichtwitt Holz Weg-297397254 SandieCollins Sandie Collins-796298718639226881 sda_Nachrichten sda Nachrichten-2674994976 operationlibero Operation Libero-16080910 bluewin bluewin-
Derek Richter,peschemuller,938375534198878209,938377835953221632,@peschemuller @operationlibero @NoSendeschluss Der Initiativtext ist klar  unmissverständlich und m.E. vernünftig.… https://t.co/5Og2nbfmiS,False,0,301,431, 144448749 peschemuller Pesche Müller 📝-2674994976 operationlibero Operation Libero-885159891891040256 NoSendeschluss Sendeschluss NEIN-
D. K.,Merowinger66,937712276601221123,938377821780619269,@Merowinger66 @zac1967 @NoBillag @SVPch Die SVP bringt nur Extrem-Vorlagen. Kompromiss-Demokratie adieu. Umsetzbar… https://t.co/bEl2YdZmSr,False,0,78,312, 893073319200739329 Merowinger66 Merowinger-121068845 zac1967 Claudio Zanetti-1383737941 NoBillag No Billag!-168790724 SVPch SVP Schweiz-
Stämpfli-Gobet,@Peter_Staempfli,None,938377695703990272,RT @Peter_Staempfli: #NoBillag : Es geht nur um die Abschaffung der Gebühren? Es lohnt sich den Initiativtext zu lesen  der ist kristallkla…,True,5,365,244, 208523486 Peter_Staempfli Peter Stämpfli-
Christine Fivian,@operationlibero,None,938377570298548224,RT @operationlibero: Wow! In wenigen Stunden sind schon 50’000 Franken gegen #NoBillag zusammen gekommen. Danke für die Unterstützung! Das…,True,84,204,203, 2674994976 operationlibero Operation Libero-
Christine Fivian,@redder66,None,938377503512694785,RT @redder66: Bald sind Wahlen in Züri. Erinnerung: Filippo Leutenegger ist im Vorstand der #NoBillag-Truppe „Aktion Medienfreiheit“  gemei…,True,17,204,203, 14512645 redder66 reda el arbi-
André Schmid,@VitalSteiner,None,938377480217464833,RT @VitalSteiner: «Im Ständerat hat die @SRGSSR derart viel Support  dass nicht einmal kritische Fragen erlaubt sind.» https://t.co/6zXomcZ…,True,25,374,298, 937279827412946945 VitalSteiner Vital Steiner-1871613643 SRGSSR SRG SSR-
Karl Müller,@byebyebillag,None,938377343109943296,"RT @byebyebillag: 1) Die Medien sollen den Staat überwachen. 2) Also müssen die Medien vom Staat unabhängig sein.
3) Deshalb Ja zu @NoBilla…",True,7,4492,4661, 18830840 byebyebillag Bye Bye Billag-
André Schmid,@VitalSteiner,None,938377296435654656,RT @VitalSteiner: Was die Gegner von #NoBillag mit solchen Bildern richtig machen: Sie müssen schnell und um jeden Preis von einer sachlich…,True,31,374,298, 937279827412946945 VitalSteiner Vital Steiner-
Derek Richter,publicsociete,938366388976144384,938377093632679936,@publicsociete @peschemuller @operationlibero @NoSendeschluss Die Zeiten des Krieges sind vorbei und es gibt heute… https://t.co/xKZ7nVdFQy,False,0,301,431, 936898585634807809 publicsociete publicopinion_ch-144448749 peschemuller Pesche Müller 📝-2674994976 operationlibero Operation Libero-885159891891040256 NoSendeschluss Sendeschluss NEIN-
Böser Bube,@NoBillag,None,938376587065614336,RT @NoBillag: Wir haben die 90'000er Marke durchbrochen - wir stehen nun bei 93’906 Franken. Viele Dank an die 763 Spender! Spende auch Du:…,True,5,49,37, 1383737941 NoBillag No Billag!-
Chris,@NoBillag,None,938376205643976704,RT @NoBillag: Ja zu Medienfreiheit - Ja zur Abschaffung des Billag-Gebührenzwangs. Nur vom Staat finanziell unabhängige Medien können frei…,True,36,60,96, 1383737941 NoBillag No Billag!-
Chris,@byebyebillag,None,938375992720191488,"RT @byebyebillag: Das nervte Konsumenten 2017 am meisten  Platz 1: #Billag-Mehrwertsteuer
Und noch vor Platz 1: Die Billag-#Zwangsgebühr
ht…",True,22,60,96, 18830840 byebyebillag Bye Bye Billag-
Lahor Jakrlin,@NoBillag,None,938375203532439554,RT @NoBillag: Wir haben die 90'000er Marke durchbrochen - wir stehen nun bei 93’906 Franken. Viele Dank an die 763 Spender! Spende auch Du:…,True,5,1505,464, 1383737941 NoBillag No Billag!-
Pascal Kesseli,@NoBillag,None,938374983453159424,RT @NoBillag: Wir haben die 90'000er Marke durchbrochen - wir stehen nun bei 93’906 Franken. Viele Dank an die 763 Spender! Spende auch Du:…,True,5,417,522, 1383737941 NoBillag No Billag!-
Mini-Schwiz,morvjn,938373724792934400,938374579290099712,@morvjn @AndreaChristen3 @verathom Die #NoBillag-Leute wollen nichts gestalten. Das Ziel ist  die Medien abzuschaff… https://t.co/L5TTM9knlt,False,0,226,278, 123227057 morvjn Morvjn-573213620 AndreaChristen3 Andrea Christen-102013259 verathom Thomas Verasani-
Roseli Ferreira☂,narimoldi,938356057277108224,938374024383606787,@narimoldi @letemps rechtspopulistische propaganda hat zu brexit geführt. ich hoffe der schweiz bleibt ähnlich unve… https://t.co/BB5fQI9Jo1,False,0,1266,2606, 2762951427 narimoldi Nicolas A. Rimoldi-2711336076 letemps Le Temps-
Mini-Schwiz,schulerswiss,938359504122601474,938373538066690048,@schulerswiss @Lord_of_Sail @NoBillag @srg_d @nnz @operationlibero Da haben wir es: Das Ressourcenproblem. Es liegt… https://t.co/KmdetNOfvy,False,0,226,278, 4419768988 schulerswiss Marc Schuler-605495577 Lord_of_Sail Derek Richter-1383737941 NoBillag No Billag!-1157329627 srg_d SRG Deutschschweiz-12593462 nnz York (nnz)-2674994976 operationlibero Operation Libero-
Mini-Schwiz,schulerswiss,938358234838110209,938373003880161280,@schulerswiss @Lord_of_Sail @NoBillag @srg_d @nnz @operationlibero Ich sehe da nichts falsches. Aber die #NoBillag-… https://t.co/uU0ABjknSc,False,0,226,278, 4419768988 schulerswiss Marc Schuler-605495577 Lord_of_Sail Derek Richter-1383737941 NoBillag No Billag!-1157329627 srg_d SRG Deutschschweiz-12593462 nnz York (nnz)-2674994976 operationlibero Operation Libero-
Louis Mataré,@ProBillag,None,938372854269272064,RT @ProBillag: Im Co-Präsidium des überparteilichen Komitees «Nein zu #NoBillag» sind alle Parteien prominent vertreten. #ParlCH #JazurSchw…,True,22,2,6, 3330139223 ProBillag Pro Billag-
Dominik Elser,VitalSteiner,938351023726514177,938372441252024320,@VitalSteiner @wahlch15 @NoBillag Die Initiative würden den Absatz 5 von Artikel 93 BV streichen. Das ist die Grundlage für die UBI.,False,0,739,378, 937279827412946945 VitalSteiner Vital Steiner-2703077037 wahlch15 Wahlen&Abstimmungen-1383737941 NoBillag No Billag!-
Patrick Gerber,@operationlibero,None,938372005627297793,RT @operationlibero: Wow! In wenigen Stunden sind schon 50’000 Franken gegen #NoBillag zusammen gekommen. Danke für die Unterstützung! Das…,True,84,133,136, 2674994976 operationlibero Operation Libero-
Vincenzo Tremonte,Markus_Schmid_,938138293077725185,938371880905560064,@Markus_Schmid_ @cedricwermuth @SRF Sollte man absolut. Ist aber nicht Teil der #NoBillag Vorlage  über die wir abstimmen.,False,0,572,756, 1718626404 Markus_Schmid_ Markus Schmid-21436172 cedricwermuth Cédric Wermuth-187853842 SRF SRF-
Pro #NoBillag,NoBillag,938343507139399681,938371872273596416,@NoBillag Volle Zustimmung zur Beendung des Zwangsgebühren-Wahnsinns. Als ich von den 557'000.- Gehalt von R. de We… https://t.co/6x6dRZfv78,False,0,217,51, 1383737941 NoBillag No Billag!-
Thomas B.,@NoBillag,None,938371554928484353,RT @NoBillag: Ja zu Medienfreiheit - Ja zur Abschaffung des Billag-Gebührenzwangs. Nur vom Staat finanziell unabhängige Medien können frei…,True,36,24,98, 1383737941 NoBillag No Billag!-
Mini-Schwiz,person_tw,938028542092365825,938371534367977473,@person_tw Es wird doof bei #NoBillag. Aber wir verstehen das: Was soll man tun  wenn die Argumente fehlen! #NEINzuNoBillag #NoNoBillag,False,0,226,278, 908051956668751872 person_tw Die Person 👤-
Vincenzo Tremonte,realJohnnyBTC,938144395207028737,938371087724941312,"@realJohnnyBTC @cedricwermuth @SRF Durchaus eibe gute Idee  aber leider überhaupt nicht das, was mit der #NoBillag vors Volk kommt.",False,0,572,756, 728910008138764288 realJohnnyBTC Johnny Bitcoin-21436172 cedricwermuth Cédric Wermuth-187853842 SRF SRF-
Philip Meyer,@salegen,None,938370897488039937,RT @salegen: Die Liebeserklärung an das Radio SRF - von Angela Schader in der NZZ #NEINzuNoBillag #NoNoBillag #NoBillag https://t.co/xE0pjk…,True,9,838,1209, 207694861 salegen Salva Leutenegger-
Mini-Schwiz,RiesenChristian,938298477838307328,938370601579892736,@RiesenChristian @byebyebillag Geiz ist geil? Die direkte Demokratie ist noch viel geiler! Die lassen wir uns nicht… https://t.co/hBy5Y3dxKn,False,0,226,278, 4517338168 RiesenChristian Christian Riesen-18830840 byebyebillag Bye Bye Billag-
Rolf Schweizer,ProBillag,938366743118049281,938370326039334913,"@ProBillag @byebyebillag Wer weiss? Du weisst - vielleicht - dass  wenn sich &gt;70 % öffentlich als ""links"" bezeichne… https://t.co/QiUNIA0ZDI",False,0,1515,1555, 3330139223 ProBillag Pro Billag-18830840 byebyebillag Bye Bye Billag-
Mini-Schwiz,narimoldi,938155526692769802,938370268304683008,@narimoldi @byebyebillag @letemps Die Mimosen der #NoBillag Initiative wollen die direkte Demokratie schwächen und… https://t.co/OOEQv0kGiU,False,0,226,278, 2762951427 narimoldi Nicolas A. Rimoldi-18830840 byebyebillag Bye Bye Billag-2711336076 letemps Le Temps-
Heinz Lindenmann,@NoSendeschluss,None,938369964444147712,"RT @NoSendeschluss: Eine neue Abkürzung im #NoBillag-Kontext macht die Runde:  
R T F I - Read The F...ing Initiative. 

Gestern aufgeschna…",True,7,840,2646, 885159891891040256 NoSendeschluss Sendeschluss NEIN-
Mini-Schwiz,AlainS1991,938160087167840256,938369957674520577,@AlainS1991 @byebyebillag Die direkte Demokratie massiv schwächen wollen und dann jammern  wenn es die Leute merken… https://t.co/1pisAu2IA1,False,0,226,278, 1425976159 AlainS1991 Alain Schwald-18830840 byebyebillag Bye Bye Billag-
Marianne Furst v.d.Q,NoBillag,937784751481597953,938369705508835328,@NoBillag @jungfreisinnSG Uebrigens! Ab 2019 schätzt das BAKOM einen Ertrag von 1370.3 Millionen Franken ab 2019. T… https://t.co/4ZhWXamYq7,False,0,502,629, 1383737941 NoBillag No Billag!-2863834437 jungfreisinnSG Jungfreisinnige SG-
stocki363,@gregorbachmann,None,938369485278498816,RT @gregorbachmann: Fake News der übelsten Sorte von der «liberalen» Operation Libero: Das Recht auf Information findet sich in Art. 16 der…,True,35,74,200, 218599193 gregorbachmann Gregor Bachmann-
Marianne Furst v.d.Q,alex_baur,937302890808528897,938369479427358720,@alex_baur @NoBillag Uebrigens. Ab 2019 schätzt das BAKOM einen Ertrag von 1370.3 Millionen Franken ab 2019. Tatsäc… https://t.co/hunpEPy59w,False,0,502,629, 379285165 alex_baur Alex Baur-1383737941 NoBillag No Billag!-
stocki363,@person_tw,None,938369267040473088,"RT @person_tw: Heute schon was weggesprengt  #liberallalla? 
JA am 4. März für gleich viel Sprengkraft für alle! #NoBillag https://t.co/YvM…",True,36,74,200, 908051956668751872 person_tw Die Person 👤-
Vital Steiner,@schulerswiss,None,938369243011342337,RT @schulerswiss: @MiniSchwiz @Lord_of_Sail @NoBillag Das hier ist die Realität! Genau so arbeitet die @SRG_d Newsredaktion! Themen aufgrei…,True,2,121,103, 4419768988 schulerswiss Marc Schuler-3940405757 MiniSchwiz Mini-Schwiz-605495577 Lord_of_Sail Derek Richter-1383737941 NoBillag No Billag!-1157329627 srg_d SRG Deutschschweiz-
Mini-Schwiz,@NoSendeschluss,None,938369080725209089,"RT @NoSendeschluss: Eine neue Abkürzung im #NoBillag-Kontext macht die Runde:  
R T F I - Read The F...ing Initiative. 

Gestern aufgeschna…",True,7,226,278, 885159891891040256 NoSendeschluss Sendeschluss NEIN-
Fatima Lee,@NoSendeschluss,None,938368964782100481,RT @NoSendeschluss: Hossa  unser #NEINzuNoBillag-Lager wächst: @operationlibero ist mit im Boot. Ihr Fokus: #Demokratie. #NoBillag #Medienz…,True,29,59,199, 885159891891040256 NoSendeschluss Sendeschluss NEIN-2674994976 operationlibero Operation Libero-
Mini-Schwiz,person_tw,938096272900345857,938368827431276544,@person_tw @byebyebillag @srfnews Ihr wollte ja nicht mehr bezahlen  damit man das Korrespondentennetz flächendecke… https://t.co/rQHgvLt9zy,False,0,226,278, 908051956668751872 person_tw Die Person 👤-18830840 byebyebillag Bye Bye Billag-17864468 srfnews SRF News-
A. Waldmann,@christofthinks,None,938368823216033795,"RT @christofthinks: Anzahl Ärzte im Tessin: 750 Anzahl SRG-Mitarbeiter im Tessin: 1'300

Finanzierung der Ärzte im Tessin: privat
Finanzier…",True,45,206,151, 453796813 christofthinks christof_r-
Mini-Schwiz,rudolf_mohler,938278797849309185,938368304519045120,@rudolf_mohler @NoBillag @UDCVaud @JLRGeneve @NZZ Welle nennen Sie das  wenn einzelne Parteien von ganz rechts gege… https://t.co/VvsQIrKCKe,False,0,226,278, 783533129818660864 rudolf_mohler Rudolf Mohler-1383737941 NoBillag No Billag!-1091448444 UDCVaud UDCVaud-2933958443 JLRGeneve JLR Genève-14273050 NZZ Neue Zürcher Zeitung-
stocki363,@person_tw,None,938367948078702592,RT @person_tw: Dass der linksextreme Think Tank der EU-Turbos @operationlibero jetzt gegen @NoBillag kämpft  sollte auch dem Letzten die Au…,True,8,74,200, 908051956668751872 person_tw Die Person 👤-2674994976 operationlibero Operation Libero-1383737941 NoBillag No Billag!-
Mini-Schwiz,NoBillag,938141487564578816,938367780847538177,@NoBillag Mehr Einheitsbrei mit tiefer Qualität für die Bürgerinnen und Bürger bei einem Ja zur #NoBillag. Darum ga… https://t.co/HSOh40kUmJ,False,0,226,278, 1383737941 NoBillag No Billag!-
Mini-Schwiz,NoBillag,938343507139399681,938367345533308928,@NoBillag Ja zur Medienvielfalt - Nein zur Abschaffung der #SRG. Nur vom Staat unterstützte  aber unabhängige Medie… https://t.co/xoDJGynwRL,False,0,226,278, 1383737941 NoBillag No Billag!-
Karl Müller,KarlMller13,938367014221111297,938367314088652800,"@SRF Dass Frauen am Arbeitsplatz häufiger Opfer sexueller Belästigung seien  ist eine der feministischen #fakenews,… https://t.co/ubANuCTHnF",False,2,4492,4661, 187853842 SRF SRF-
christof_r,@NoBillag,None,938366889968926725,RT @NoBillag: Ja zu Medienfreiheit - Ja zur Abschaffung des Billag-Gebührenzwangs. Nur vom Staat finanziell unabhängige Medien können frei…,True,36,316,522, 1383737941 NoBillag No Billag!-
Gyz Tüüfel,@ronniegrob,None,938366715662098432,RT @ronniegrob: @schlegel_stefan @operationlibero @NoBillag «Anschlag auf unsere Demokratie» klingt für mich nicht wie eine Einladung zur D…,True,21,110,98, 5401622 ronniegrob Ronnie Grob-1443873894 schlegel_stefan Stefan Schlegel-2674994976 operationlibero Operation Libero-1383737941 NoBillag No Billag!-
Karl Müller,@LahorJakrlin,None,938366538117189634,RT @LahorJakrlin: Wieder mal @srfnews Morgenmews 7 Uhr angehört: Beginnt mit #Trump- u #Israelbashing (US verlegen Botschaft nach Jerusalem…,True,3,4492,4661, 809005381 LahorJakrlin Lahor Jakrlin-17864468 srfnews SRF News-
Karl Müller,Nadine_Maurer83,938139434649866241,938366501836468224,@Nadine_Maurer83 @SRF @srg @NoBillag @NoSendeschluss Und alle anderen haben dafür bezahlt  dass du deinen wohlverdi… https://t.co/qLingeGriC,False,0,4492,4661, 760435371280850944 Nadine_Maurer83 Nadine Maurer-187853842 SRF SRF-18272185 srg Solutions Research-1383737941 NoBillag No Billag!-885159891891040256 NoSendeschluss Sendeschluss NEIN-
Fatima Lee,@gregorbachmann,None,938366432026480641,RT @gregorbachmann: Fake News der übelsten Sorte von der «liberalen» Operation Libero: Das Recht auf Information findet sich in Art. 16 der…,True,35,59,199, 218599193 gregorbachmann Gregor Bachmann-
Daniel Vozar,@NoBillag,None,938366412770471936,RT @NoBillag: Ja zu Medienfreiheit - Ja zur Abschaffung des Billag-Gebührenzwangs. Nur vom Staat finanziell unabhängige Medien können frei…,True,36,87,235, 1383737941 NoBillag No Billag!-
publicopinion_ch,Lord_of_Sail,938363281298817024,938366388976144384,@Lord_of_Sail @peschemuller @operationlibero @NoSendeschluss Und was hat die Löschung dieses Abschnitts der Verfass… https://t.co/ZKMQTex0Va,False,0,9,9, 605495577 Lord_of_Sail Derek Richter-144448749 peschemuller Pesche Müller 📝-2674994976 operationlibero Operation Libero-885159891891040256 NoSendeschluss Sendeschluss NEIN-
Martin Gertsch,@operationlibero,None,938366319124189184,RT @operationlibero: Unglaublich! In der Nacht auf heute haben wir die 100'000er Marke geknackt. Vielen Dank für eure Unterstützung! Spende…,True,17,156,354, 2674994976 operationlibero Operation Libero-
Rolf,@ProBillag,None,938364818209243137,RT @ProBillag: 125’000 Franken am ersten Tag: Der Sammelerfolg von @operationlibero beeindruckt. Kein Wunder  wenn man eine Mission hat und…,True,2,2098,1914, 3330139223 ProBillag Pro Billag-2674994976 operationlibero Operation Libero-
#13prozent'er (6M),@NoBillag,None,938364384690278400,RT @NoBillag: Ja zu Medienfreiheit - Ja zur Abschaffung des Billag-Gebührenzwangs. Nur vom Staat finanziell unabhängige Medien können frei…,True,36,1381,1131, 1383737941 NoBillag No Billag!-
Jean Hutmacher,@JHutmacher,None,938364121879318529,RT @JHutmacher: #libero #bravo #NoBillag sollte heissen #NoSRG  darum NEIN. Das #Crowdfunding für die #SRG ist kein Selbstläufer»  https://…,True,1,205,493, 1131827407 JHutmacher Jean Hutmacher-
#13prozent'er (6M),@realJohnnyBTC,None,938364101369188352,"RT @realJohnnyBTC: Ich bi Anti Billag   Challenge: stimm mich um
Protipp:
 sachliche Argumente &gt; Meinung 
Uuuund LOS! 
#NoBillag #NoNoBilla…",True,1,1381,1131, 728910008138764288 realJohnnyBTC Johnny Bitcoin-
Derek Richter,peschemuller,938361911728590848,938363281298817024,@peschemuller @operationlibero @NoSendeschluss Hr. Müller  Sie nehmen eine ganze Branche unter Generalverdacht und… https://t.co/1CcRsnZ4EZ,False,0,301,431, 144448749 peschemuller Pesche Müller 📝-2674994976 operationlibero Operation Libero-885159891891040256 NoSendeschluss Sendeschluss NEIN-
Service Public,@NoBillag,None,938362817853513729,RT @NoBillag: Ja zu Medienfreiheit - Ja zur Abschaffung des Billag-Gebührenzwangs. Nur vom Staat finanziell unabhängige Medien können frei…,True,36,389,368, 1383737941 NoBillag No Billag!-
צפור,@salegen,None,938362527100100609,"RT @salegen: Die Initianten behaupten  die SRG würde es auch nach einer Annahme von #NoBillag geben. Würden sie das wollen, hätten sie den…",True,15,391,1540, 207694861 salegen Salva Leutenegger-
Nicolas A. Rimoldi,@NoBillag,None,938361455493120000,RT @NoBillag: Ja zu Medienfreiheit - Ja zur Abschaffung des Billag-Gebührenzwangs. Nur vom Staat finanziell unabhängige Medien können frei…,True,36,985,665, 1383737941 NoBillag No Billag!-
Fabienne Tissot,@operationlibero,None,938360938142621697,RT @operationlibero: Bei der “No Billag”-Initiative geht es um viel  viel mehr als die SRG: Die Initiative schwächt mutwillig die Schweizer…,True,252,52,164, 2674994976 operationlibero Operation Libero-
Jeannie Wurz,@operationlibero,None,938360845075189760,RT @operationlibero: Wow! In wenigen Stunden sind schon 50’000 Franken gegen #NoBillag zusammen gekommen. Danke für die Unterstützung! Das…,True,84,275,330, 2674994976 operationlibero Operation Libero-
IT Business Schweiz,@ronniegrob,None,938360006826700800,RT @ronniegrob: @schlegel_stefan @operationlibero @NoBillag «Anschlag auf unsere Demokratie» klingt für mich nicht wie eine Einladung zur D…,True,21,384,103, 5401622 ronniegrob Ronnie Grob-1443873894 schlegel_stefan Stefan Schlegel-2674994976 operationlibero Operation Libero-1383737941 NoBillag No Billag!-
